"id","itemType","enabled","level","displayName","message","tags","description","helpLink","target.type","target.platform","target.machineType","target.engineEdition","target.version","target.name","threshold","limit"
"ErrorLog8642","definition","TRUE","Medium","Database engine error 8642","Database engine error @{error} occurred @{error_count} times in the last @{history_days} days. Last occurrence at @{last_occurrence}.","","The query processor could not start the necessary thread resources for parallel query execution.","https://docs.microsoft.com/sql/relational-databases/errors-events/mssqlserver-8642-database-engine-error","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,,
"ErrorLog8645","definition","TRUE","Information","Database engine error 8645","Database engine error @{error} occurred @{error_count} times in the last @{history_days} days. Last occurrence at @{last_occurrence}.","","A timeout occurred while waiting for memory resources to execute the query.","https://docs.microsoft.com/sql/relational-databases/errors-events/mssqlserver-8645-database-engine-error","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,,
"ErrorLog8909","definition","TRUE","Medium","Database engine error 8909","Database engine error @{error} occurred @{error_count} times in the last @{history_days} days. Last occurrence at @{last_occurrence}.","","A page contains an incorrect page ID in its page header.","https://docs.microsoft.com/sql/relational-databases/errors-events/database-engine-events-and-errors","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,,
"ErrorLog8966","definition","TRUE","Information","Database engine error 8966","Database engine error @{error} occurred @{error_count} times in the last @{history_days} days. Last occurrence at @{last_occurrence}.","","Unable to read and latch page.","https://docs.microsoft.com/sql/relational-databases/errors-events/mssqlserver-8966-database-engine-error","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,,
"ErrorLog9002","definition","TRUE","Medium","Database engine error 9002","Database engine error @{error} occurred @{error_count} times in the last @{history_days} days. Last occurrence at @{last_occurrence}.","","A database transaction log is full.","https://docs.microsoft.com/sql/relational-databases/errors-events/mssqlserver-9002-database-engine-error","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,,
"ErrorLog9004","definition","TRUE","High","Database engine error 9004","Database engine error @{error} occurred @{error_count} times in the last @{history_days} days. Last occurrence at @{last_occurrence}.","","An error was encountered while processing the log during rollback, recovery, or replication. This could indicate an error detected by the operating system or an internal consistency error detected by SQL Server.","https://docs.microsoft.com/sql/relational-databases/errors-events/mssqlserver-9004-database-engine-error","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,,
"ErrorLog9642","definition","TRUE","Information","Database engine error 9642","Database engine error @{error} occurred @{error_count} times in the last @{history_days} days. Last occurrence at @{last_occurrence}.","","An error occurred in a Service Broker/Database Mirroring transport connection endpoint.","https://docs.microsoft.com/sql/relational-databases/errors-events/database-engine-events-and-errors","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,,
"ErrorLog9691","definition","TRUE","Medium","Database engine error 9691","Database engine error @{error} occurred @{error_count} times in the last @{history_days} days. Last occurrence at @{last_occurrence}.","","An endpoint has stopped listening for connections.","https://docs.microsoft.com/sql/relational-databases/errors-events/database-engine-events-and-errors","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,,
"ErrorLog9692","definition","TRUE","Information","Database engine error 9692","Database engine error @{error} occurred @{error_count} times in the last @{history_days} days. Last occurrence at @{last_occurrence}.","","An endpoint cannot listen on a port because it is in use by another process.","https://docs.microsoft.com/sql/relational-databases/errors-events/mssqlserver-9692-database-engine-error","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,,
"ErrorLog9693","definition","TRUE","Information","Database engine error 9693","Database engine error @{error} occurred @{error_count} times in the last @{history_days} days. Last occurrence at @{last_occurrence}.","","An endpoint cannot listen for connections due to an error.","https://docs.microsoft.com/sql/relational-databases/errors-events/database-engine-events-and-errors","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,,
"ErrorLog17065","definition","TRUE","Medium","Database engine error 17065","Database engine error @{error} occurred @{error_count} times in the last @{history_days} days. Last occurrence at @{last_occurrence}.","","This error can be caused by transient, timing-related errors, or by in-memory or on-disk data corruption.","https://docs.microsoft.com/sql/relational-databases/errors-events/mssqlserver-17065-database-engine-error","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,,
"ErrorLog17066","definition","TRUE","Medium","Database engine error 17066","Database engine error @{error} occurred @{error_count} times in the last @{history_days} days. Last occurrence at @{last_occurrence}.","","This error can be caused by transient, timing-related errors, or by in-memory or on-disk data corruption.","https://docs.microsoft.com/sql/relational-databases/errors-events/mssqlserver-17066-database-engine-error","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,,
"ErrorLog17067","definition","TRUE","Medium","Database engine error 17067","Database engine error @{error} occurred @{error_count} times in the last @{history_days} days. Last occurrence at @{last_occurrence}.","","This error can be caused by transient, timing-related errors, or by in-memory or on-disk data corruption.","https://docs.microsoft.com/sql/relational-databases/errors-events/mssqlserver-17067-database-engine-error","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,,
"ErrorLog17194","definition","TRUE","Medium","Database engine error 17194","Database engine error @{error} occurred @{error_count} times in the last @{history_days} days. Last occurrence at @{last_occurrence}.","","This error indicates that the client has closed the connection. This error could occur because the connection timeout has expired.","https://docs.microsoft.com/sql/relational-databases/errors-events/mssqlserver-17194-database-engine-error","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,,
"ErrorLog17204","definition","TRUE","Information","Database engine error 17204","Database engine error @{error} occurred @{error_count} times in the last @{history_days} days. Last occurrence at @{last_occurrence}.","","Could not open a file. SQL Server was unable to open the file because of the operating system error.","https://docs.microsoft.com/sql/relational-databases/errors-events/mssqlserver-17204-database-engine-error","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,,
"ErrorLog17207","definition","TRUE","Information","Database engine error 17207","Database engine error @{error} occurred @{error_count} times in the last @{history_days} days. Last occurrence at @{last_occurrence}.","","An operating system error occurred while creating or opening a file. SQL Server was unable to open the file because of the operating system error.","https://docs.microsoft.com/sql/relational-databases/errors-events/mssqlserver-17207-database-engine-error","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,,
"ErrorLog17659","definition","TRUE","High","Database engine error 17659","Database engine error @{error} occurred @{error_count} times in the last @{history_days} days. Last occurrence at @{last_occurrence}.","","A system table has been updated directly and cache coherence may not have been maintained. This error indicates a user initiated changes to system tables. Manually updating system tables is not supported.","https://docs.microsoft.com/sql/relational-databases/errors-events/mssqlserver-17659-database-engine-error","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,,
"ErrorLog17806","definition","TRUE","Medium","Database engine error 17806","Database engine error @{error} occurred @{error_count} times in the last @{history_days} days. Last occurrence at @{last_occurrence}.","","Security Support Provider Interface handshake failed while establishing a connection with integrated security.","https://docs.microsoft.com/sql/relational-databases/errors-events/database-engine-events-and-errors","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,,
"ErrorLog17832","definition","TRUE","Information","Database engine error 17832","Database engine error @{error} occurred @{error_count} times in the last @{history_days} days. Last occurrence at @{last_occurrence}.","","The login packet used to open the connection is structurally invalid. This error could occur because the packet was created improperly or because the packet was damaged during transmission.","https://docs.microsoft.com/sql/relational-databases/errors-events/mssqlserver-17832-database-engine-error","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,,
"ErrorLog17884","definition","TRUE","Medium","Database engine error 17884","Database engine error @{error} occurred @{error_count} times in the last @{history_days} days. Last occurrence at @{last_occurrence}.","","New queries assigned to process have not been picked up by a worker thread.","https://docs.microsoft.com/sql/relational-databases/errors-events/mssqlserver-17884-database-engine-error","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,,
"ErrorLog17887","definition","TRUE","Medium","Database engine error 17887","Database engine error @{error} occurred @{error_count} times in the last @{history_days} days. Last occurrence at @{last_occurrence}.","","An IO Completion Listener appears to be non-yielding. This error indicates that there is a possible problem with the I/O Completion Port Listener when executing the I/O Completion routine for a network read/write event.","https://docs.microsoft.com/sql/relational-databases/errors-events/mssqlserver-17887-database-engine-error","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,,
"ErrorLog17888","definition","TRUE","Medium","Database engine error 17888","Database engine error @{error} occurred @{error_count} times in the last @{history_days} days. Last occurrence at @{last_occurrence}.","","All schedulers on a node appear deadlocked due to a large number of waiting worker threads.","https://docs.microsoft.com/sql/relational-databases/errors-events/database-engine-events-and-errors","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,,
"ErrorLog17890","definition","TRUE","Medium","Database engine error 17890","Database engine error @{error} occurred @{error_count} times in the last @{history_days} days. Last occurrence at @{last_occurrence}.","","A significant part of SQL Server process memory has been paged out. This may result in a performance degradation.","https://docs.microsoft.com/sql/relational-databases/errors-events/mssqlserver-17890-database-engine-error","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,,
"ErrorLog18056","definition","TRUE","Information","Database engine error 18056","Database engine error @{error} occurred @{error_count} times in the last @{history_days} days. Last occurrence at @{last_occurrence}.","","The client was unable to reuse a session, which had been reset for connection pooling. This error may have been caused by an earlier operation failing.","https://docs.microsoft.com/sql/relational-databases/errors-events/database-engine-events-and-errors","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,,
"ErrorLog18204","definition","TRUE","High","Database engine error 18204","Database engine error @{error} occurred @{error_count} times in the last @{history_days} days. Last occurrence at @{last_occurrence}.","","A backup device failed because of the operating system error.","https://docs.microsoft.com/sql/relational-databases/errors-events/database-engine-events-and-errors","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,,
"ErrorLog18272","definition","TRUE","Information","Database engine error 18272","Database engine error @{error} occurred @{error_count} times in the last @{history_days} days. Last occurrence at @{last_occurrence}.","","During restore restart, an I/O error occurred on a checkpoint file.","https://docs.microsoft.com/sql/relational-databases/errors-events/database-engine-events-and-errors","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,,
"ErrorLog19034","definition","TRUE","Medium","Database engine error 19034","Database engine error @{error} occurred @{error_count} times in the last @{history_days} days. Last occurrence at @{last_occurrence}.","","Cannot start C2 audit trace.","https://docs.microsoft.com/sql/relational-databases/errors-events/database-engine-events-and-errors","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,,
"ErrorLog26023","definition","TRUE","Medium","Database engine error 26023","Database engine error @{error} occurred @{error_count} times in the last @{history_days} days. Last occurrence at @{last_occurrence}.","","SQL Server TCP provider failed to listen on a port. TCP port is already in use.","https://docs.microsoft.com/sql/relational-databases/errors-events/database-engine-events-and-errors","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,,
"ErrorLog26024","definition","TRUE","Medium","Database engine error 26024","Database engine error @{error} occurred @{error_count} times in the last @{history_days} days. Last occurrence at @{last_occurrence}.","","SQL Server TCP provider failed to listen on a port.","https://docs.microsoft.com/sql/relational-databases/errors-events/database-engine-events-and-errors","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,,
"ErrorLog26037","definition","TRUE","Medium","Database engine error 26037","Database engine error @{error} occurred @{error_count} times in the last @{history_days} days. Last occurrence at @{last_occurrence}.","","SQL Server Network Interface library could not register the Service Principal Name (SPN) for SQL Server service. Failure to register an SPN may cause integrated authentication to fall back to NTLM instead of Kerberos.","https://docs.microsoft.com/sql/relational-databases/errors-events/database-engine-events-and-errors","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,,
"ErrorLog26038","definition","TRUE","Medium","Database engine error 26038","Database engine error @{error} occurred @{error_count} times in the last @{history_days} days. Last occurrence at @{last_occurrence}.","","SQL Server Network Interface library could not register the Service Principal Name (SPN) for SQL Server service. This SPN should be deregistered manually to avoid client authentication errors.","https://docs.microsoft.com/sql/relational-databases/errors-events/database-engine-events-and-errors","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,,
"ErrorLog28034","definition","TRUE","Information","Database engine error 28034","Database engine error @{error} occurred @{error_count} times in the last @{history_days} days. Last occurrence at @{last_occurrence}.","","Connection handshake failed. A login does not have CONNECT permission on the endpoint.","https://docs.microsoft.com/sql/relational-databases/errors-events/database-engine-events-and-errors","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,,
"ErrorLog28036","definition","TRUE","Medium","Database engine error 28036","Database engine error @{error} occurred @{error_count} times in the last @{history_days} days. Last occurrence at @{last_occurrence}.","","Connection handshake failed. The certificate used by the endpoint was not found.","https://docs.microsoft.com/sql/relational-databases/errors-events/database-engine-events-and-errors","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,,
"ErrorLog28047","definition","TRUE","Information","Database engine error 28047","Database engine error @{error} occurred @{error_count} times in the last @{history_days} days. Last occurrence at @{last_occurrence}.","","A login attempt failed with error.","https://docs.microsoft.com/sql/relational-databases/errors-events/database-engine-events-and-errors","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,,
"ErrorLog28048","definition","TRUE","Information","Database engine error 28048","Database engine error @{error} occurred @{error_count} times in the last @{history_days} days. Last occurrence at @{last_occurrence}.","","A login attempt by an user failed with error.","https://docs.microsoft.com/sql/relational-databases/errors-events/database-engine-events-and-errors","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,,
"ErrorLog35201","definition","TRUE","Information","Database engine error 35201","Database engine error @{error} occurred @{error_count} times in the last @{history_days} days. Last occurrence at @{last_occurrence}.","","A connection timeout has occurred while attempting to establish a connection to an availability replica. Either a networking or firewall issue exists, or the endpoint address provided for the replica is not the database mirroring endpoint.","https://docs.microsoft.com/sql/database-engine/availability-groups/windows/troubleshoot-always-on-availability-groups-configuration-sql-server","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,,
"ErrorLog35204","definition","TRUE","Information","Database engine error 35204","Database engine error @{error} occurred @{error_count} times in the last @{history_days} days. Last occurrence at @{last_occurrence}.","","The connection between server instances has been disabled because the database mirroring endpoint was either disabled or stopped.","https://docs.microsoft.com/sql/database-engine/availability-groups/windows/troubleshoot-always-on-availability-groups-configuration-sql-server","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,,
"ErrorLog35206","definition","TRUE","Information","Database engine error 35206","Database engine error @{error} occurred @{error_count} times in the last @{history_days} days. Last occurrence at @{last_occurrence}.","","A connection timeout has occurred on a previously established connection to an availability replica. Either a networking or a firewall issue exists or the availability replica has transitioned to the resolving role.","https://docs.microsoft.com/sql/database-engine/availability-groups/windows/troubleshoot-always-on-availability-groups-configuration-sql-server","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,,
"ErrorLog35207","definition","TRUE","Information","Database engine error 35207","Database engine error @{error} occurred @{error_count} times in the last @{history_days} days. Last occurrence at @{last_occurrence}.","","Connection attempt on an availability group failed because of error.","https://docs.microsoft.com/sql/database-engine/availability-groups/windows/troubleshoot-always-on-availability-groups-configuration-sql-server","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,,
"ErrorLog35217","definition","TRUE","Medium","Database engine error 35217","Database engine error @{error} occurred @{error_count} times in the last @{history_days} days. Last occurrence at @{last_occurrence}.","","The thread pool for AlwaysOn Availability Groups was unable to start a new worker thread because there are not enough available worker threads.","https://docs.microsoft.com/sql/database-engine/availability-groups/windows/troubleshoot-always-on-availability-groups-configuration-sql-server","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,,
"ErrorLog41142","definition","TRUE","Medium","Database engine error 41142","Database engine error @{error} occurred @{error_count} times in the last @{history_days} days. Last occurrence at @{last_occurrence}.","","The availability replica for an availability group cannot become the primary replica. One or more databases are not synchronized or have not joined the availability group.","https://docs.microsoft.com/sql/database-engine/availability-groups/windows/troubleshoot-always-on-availability-groups-configuration-sql-server","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,,
"ErrorLog41144","definition","TRUE","Medium","Database engine error 41144","Database engine error @{error} occurred @{error_count} times in the last @{history_days} days. Last occurrence at @{last_occurrence}.","","A local availability replica is in a failed state. The replica failed to read or update the persisted configuration data.","https://docs.microsoft.com/sql/database-engine/availability-groups/windows/troubleshoot-always-on-availability-groups-configuration-sql-server","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,,
"ErrorLogAge","definition","TRUE","Low","Error log retention settings","Revise error log retention settings. Error log contains less than @{threshold} days of history","DefaultRuleset, Configuration","The SQL Server error log contains lots of information that is generated by the SQL Server. The error log file is initialized every time that the instance of SQL Server is started. Specify the maximum number of archived error log files created before they are recycled. The default is 6, not including the current one.","https://learn.microsoft.com/troubleshoot/sql/admin/manage-error-log","Server","Windows Linux",,"SqlServer","[11.0,)",,"14",
"FileMaxSize","definition","TRUE","Information","Setting 'Autogrow' for data files","Check 'autogrow' setting. Currently maximum size of @{maxsize_in_mb} MBs is set for @{type_desc} file @{fileName} in database @{databaseName}","DefaultRuleset, Performance, DBFileConfiguration","This check verifies the 'autogrow' settings of data files for all system and user databases. In SQL Server, a log file specified with unlimited growth has a maximum size of 2 TB, and a data file has a maximum size of 16 TB. There is no maximum size when this option is specified for a FILESTREAM container. It continues to grow until the disk is full. If there is no space available, performance issues may occur and the database may become unavailable.","https://docs.microsoft.com/sql/t-sql/statements/alter-database-transact-sql-file-and-filegroup-options","Server","Windows Linux",,"SqlServer","[11.0,)",,,
"FilestreamAccessLevel","definition","TRUE","Information","Non-default value for 'filestream access level' option","Review non-default value @{filestream_access_level} for the 'filestream access level' option","DefaultRuleset, Configuration","The 'filestream access level' option controls the FILESTREAM access level for the instance of SQL Server. By default, this option is disabled, but should be enabled to allow FileStream access or to take advantage of the 'FileTable' feature.","https://docs.microsoft.com/sql/database-engine/configure-windows/filestream-access-level-server-configuration-option","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,,
"FillFactor","definition","TRUE","Information","Non-default value for 'fill factor' option","Review non-default value @{fill_factor} for the 'fill factor' option. A low, nonzero 'fill factor' option value can decrease database read performance","DefaultRuleset, Performance, Configuration","The 'fill factor' option controls the default fill factor that is used when a new index is created or rebuilt. The default value is 0, which means that the leaf level of the index will be filled with the highest possible number of rows.","https://docs.microsoft.com/en-us/sql/database-engine/configure-windows/configure-the-fill-factor-server-configuration-option","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,"80",
"FreeSpaceScansPerSec","definition","TRUE","Low","High free space scans rate","Add clustered indexes to heaps and reduce FreeSpace Scans/sec (@{freespace_scans_sec:0.##}) per Batch requests/sec (@{batch_request_sec:0.##}), which is greater than @{threshold:P0}","DefaultRuleset, Performance","Inserts into heaps require SQL Server to perform free space scans to identify pages with free space to insert rows. An insert into a heap often spends time searching for a location to insert the new row. On the other hand the insert into a clustered table does not have to spend any time searching for space. In most cases it is best to start with a clustered index on every table. There are occasional instances where this is not optimal, but it is extremely rare that the existence of a clustered index hurts performance and it usually helps. Test your workload to ensure that adding a clustered index has no detrimental effects.","https://learn.microsoft.com/sql/relational-databases/indexes/heaps-tables-without-clustered-indexes?#when-not-to-use-a-heap","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,"0.1",
"FtCrawlBandwidthMax","definition","TRUE","Low","Non-default value for 'ft crawl bandwidth (max)' option","Review non-default value @{ft_crawl_bandwidth_max} for the 'ft crawl bandwidth (max)' option as it will be removed in a future version","DefaultRuleset, Configuration","The 'ft crawl bandwidth (max)' option determines the maximum number of buffers that will be maintained by the full-text memory manager in a small buffer pool. A high value will allocate more memory to the indexing process, therefore reducing the available memory for other SQL Server processes.","https://docs.microsoft.com/sql/database-engine/configure-windows/ft-crawl-bandwidth-server-configuration-option","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,,
"FtCrawlBandwidthMin","definition","TRUE","Low","Non-default value for 'ft crawl bandwidth (min)' option","Review non-default value @{ft_crawl_bandwidth_min} for the 'ft crawl bandwidth (min)' option as it will be removed in a future version","DefaultRuleset, Configuration","The 'ft crawl bandwidth (min)' option determines the minimum number of buffers that must be maintained by the full-text memory manager in a small buffer pool. If the SQL Server memory manager requests memory, this minimum number of buffers will generally be maintained.","https://docs.microsoft.com/sql/database-engine/configure-windows/ft-crawl-bandwidth-server-configuration-option","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,,
"FtNotifyBandwidthMax","definition","TRUE","Low","Non-default value for 'ft notify bandwidth (max)' option","Review non-default value @{ft_notify_bandwidth_max} for the 'ft notify bandwidth (max)' option as it will be removed in a future version","DefaultRuleset, Configuration","The 'ft notify bandwidth (max)' option determines the maximum number of buffers that will be maintained by the full-text memory manager in a large buffer pool. A high value will allocate more memory to the indexing process, therefore reducing the available memory for other SQL Server processes.","https://docs.microsoft.com/sql/database-engine/configure-windows/ft-notify-bandwidth-server-configuration-option","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,,
"FtNotifyBandwidthMin","definition","TRUE","Low","Non-default value for 'ft notify bandwidth (min)' option","Review non-default value @{ft_notify_bandwidth_min} for the 'ft notify bandwidth (min)' option as it will be removed in a future version","DefaultRuleset, Configuration","The 'ft notify bandwidth (min)' option determines the minimum number of buffers that must be maintained by the full-text memory manager in a large buffer pool. If the SQL Server memory manager requests memory, this minimum number of buffers will generally be maintained.","https://docs.microsoft.com/sql/database-engine/configure-windows/ft-notify-bandwidth-server-configuration-option","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,,
"FullScansVsIndexSearches","definition","TRUE","Low","Full scans vs index searches","Reduce the number of Full Scans (@{full_scans_sec:0.##}) versus Index Searches (@{index_searches_sec:0.##})","DefaultRuleset, Performance","Index searches are preferable to index and table scans. For OLTP applications, optimize for more index searches and less scans. An ideal ratio on a typical system would be approximately 1 full scan for every 1000 index searches. Index searches are preferable to full scans because full scans cause excessive disk I/O and consume more CPU resources. Execution plans or extended events can be used to identify which Transact-SQL statements perform scans. Review table and index strategy, and ensure index and statistics maintenance plans are in place.","https://learn.microsoft.com/sql/relational-databases/sql-server-index-design-guide?#General_Design","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,"1000",
"FullTextDefaultLang","definition","TRUE","Low","Not supported value for 'default full-text language' option","Set 'default full-text language' option to a supported value","DefaultRuleset, Configuration","The value of the 'default full-text language' option is used in a full-text index when no language is specified. If the default full-text language is not supported or the linguistic analysis package is not available, CREATE FULLTEXT INDEX and ALTER FULLTEXT INDEX statements will fail.","https://docs.microsoft.com/sql/database-engine/configure-windows/configure-the-default-full-text-language-server-configuration-option","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,,
"FullTextNoiseWords","definition","TRUE","Information","Non-default value for 'transform noise words' option","Review non-default value @{transform_noise_words} for the 'transform noise words' option","DefaultRuleset, Configuration","If a query using a full-text search predicate contains a noise word (for example, is, the, and) and this configuration setting has been disabled, a warning will be issued and no rows from the query will be returned. The default setting for this option is 0, which indicates that it is off. Enabling this configuration by changing the default to 1 will force noise words to be replaced with an asterisk (*) in the query instead.","https://docs.microsoft.com/sql/database-engine/configure-windows/transform-noise-words-server-configuration-option","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,,
"FullTextPHTimeout","definition","TRUE","Information","Non-default value for 'PH timeout' option","Review non-default value @{PH_timeout} for the 'PH timeout' option","DefaultRuleset, Configuration","The 'PH timeout' option controls the number of seconds that the full-text protocol handler will wait to connect to a database before reaching the timeout threshold. You can increase the 'PH timeout' value when connection attempts are timing out due to temporary network issues.","https://docs.microsoft.com/sql/database-engine/configure-windows/ph-timeout-server-configuration-option","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,,
"InDoubtXactResolution","definition","TRUE","Information","Non-default value for 'in-doubt xact resolution' option","Review non-default value @{in_doubt_xact_resolution} for the 'in-doubt xact resolution' option","DefaultRuleset, Configuration","The 'in-doubt xact resolution' option controls the default outcome of unresolved Microsoft Distributed Transaction Coordinator (MS DTC) transactions. The default value of 0 means that recovery will fail if MS DTC cannot resolve the in-doubt transactions. Before changing this default, you should consider the effect of your application distributed transactions and make sure that no data integrity issues will occur based on partially committed or aborted activity.","https://docs.microsoft.com/sql/database-engine/configure-windows/in-doubt-xact-resolution-server-configuration-option","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,,
"InstantFileInitialization","definition","TRUE","High","Instant file initialization (IFI) is disabled","Enable instant file initialization","DefaultRuleset, DBConfiguration, Performance","Instant file initialization (IFI) allows for faster execution of the previously mentioned file operations, since it reclaims used disk space without filling that space with zeros. Instead, disk content is overwritten as new data is written to the files.","https://docs.microsoft.com/en-us/sql/relational-databases/databases/database-instant-file-initialization","Server","Windows",,"SqlServer","[11.0.7001,12.0) [12.0.6024,13.0) [13.0.4001,)",,,
"JdbcModuleVersion","definition","TRUE","Medium","JDBC Driver for SQL Server version is not supported","Update JDBC Driver for SQL Server. Current product version @{file_version} of JDBC Driver for SQL Server is out of support","DefaultRuleset, Performance, Security","The JDBC Driver for SQL Server is a Type 4 Java Database Connectivity (JDBC) 4.2 compliant driver that provides robust data access to SQL Server, Azure SQL Database, and Azure SQL Managed Instance. Java connectivity support is continually improving. It is highly recommend to use the latest version of JDBC driver for SQL Server.","https://docs.microsoft.com/sql/connect/jdbc/understanding-xa-transactions","Server","Windows Linux",,"SqlServer","[11.0,)",,,
"LatchWaitTimePerSec","definition","TRUE","Low","High latch wait time","Investigate and resolve the cause of high average Latch Wait Times (@{total_latch_wait_time_ms:0.##} ms for @{latch_waits_sec:0.##} per second)","DefaultRuleset, Performance","The storage engine must ensure that no other task modifies the contents of a memory structure (like a buffer page) while it is being modified by the current task. It does this by acquiring a latch, updating the row in memory (or any other structure protected by a latch), and then releasing the latch. A latch wait indicates the number of times that a latch could not be granted immediately and the task needed to wait.","https://learn.microsoft.com/sql/relational-databases/diagnose-resolve-latch-contention","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,"10",
"LazyWritesPerSec","definition","TRUE","Low","Excessive Lazy Writes","Find and troubleshoot the cause of excessive Lazy writes per second (@{lazy_writes:0.##})","DefaultRuleset, Performance","This counter tracks how many times a second that the Lazy Writer process is moving dirty pages from the buffer to disk in order to free up buffer space. Typically, this should not be more than 20 per second. Ideally, it should be close to zero. This issue usually indicates memory pressure. Even if you can add physical memory to the server to mitigate this issue in the short-term, it is better to find the root cause, commonly inefficient queries, and troubleshoot those. Improving the indexing design, reducing cursor usage, and avoiding scans can significantly improve the value for this counter.","https://learn.microsoft.com/sql/relational-databases/writing-pages","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,"20",
"LockedPagesInMemory","definition","TRUE","High","Lock pages in memory","Enable the 'Lock pages in memory' option","DefaultRuleset, Performance, Memory","This Windows policy determines which accounts can use a process to keep data in physical memory, preventing the system from paging the data to virtual memory on disk.","https://docs.microsoft.com/azure/azure-sql/virtual-machines/windows/performance-guidelines-best-practices-checklist","Server","Windows","AzureVm","SqlServer","[11.0,)",,,
"LockedPagesInMemory","override","TRUE","Low",,,"",,,,,,,"[11.0.7001, 12.0) [12.0.6024, 13.0) [13.0.4001,)",,,
"LockRequestsPerSec","definition","TRUE","Low","Lock requests per batch","Review the design of high-read queries and attempt to reduce the number of reads (@{lock_requests_sec:0.##} lock requests for @{batch_request_sec:0.##} batch requests)","DefaultRuleset, Performance","Lock Requests/sec reports the number of requests for a type of lock per second. A Lock Requests/sec greater than 500 when compared to Batch Request/sec indicates that batches are acquiring a large number of locks. This suggests inefficient queries. The risk is that blocking may occur. Review high-read queries. In addition, try to reduce the number of reads by tuning your application, the queries executed by the application and the indexing strategy. You can reduce the locks by changing the transaction isolation level, where appropriate.","https://learn.microsoft.com/sql/relational-databases/sql-server-transaction-locking-and-row-versioning-guide?#Lock_Engine","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,"500",
